order_id,payment_type,payment_installments,payment_value
CfDX8DJgHovP,credit_card,10,99.26
cKYkjTnCIe1m,wallet,1,138.56
hY4ENMEvhFNt,wallet,1,306.63
xEYDCcruYCkO,credit_card,1,98.23
neWCFXpFNKYr,credit_card,8,52.55
BzpVmIkWOoBB,wallet,1,0.85
IrSqfwOIMwhz,wallet,1,146.03
1INzh1F4hak3,credit_card,5,209.65
jOJuQ5PiDEg2,credit_card,1,357.08
XYfoZDvfbWPt,credit_card,5,25.67
FPBCvQz7B380,credit_card,1,81.53
NAkWKLCwy5I8,credit_card,8,0.22
AYpUG3lvnFeV,credit_card,2,110.77
hbfsRCf0Athi,credit_card,1,141.0
zzPWPxRP5eao,credit_card,2,250.7
2w6bskX18l2j,credit_card,1,1032.35
xBv4N5Sp4BNz,credit_card,3,20.61
WXzv9rIfqjBA,wallet,1,11.78
g5U4lt2tALgV,credit_card,1,303.64
jeDXCx7djgbR,credit_card,1,41.46
lXDJDy5YKsRh,credit_card,6,368.2
A8bHTd35Z4uK,voucher,1,435.36
6UTWGbswNnwQ,credit_card,7,135.39
kTco2MRRIj0q,credit_card,1,286.78
xBjZzhQNohkt,credit_card,5,158.55
KiyIpFRQNFh9,credit_card,1,188.99
8wStlWRnU9H5,debit_card,1,272.29
Ce4dYJqTRmzl,credit_card,4,107.11
GEn5XA4aDaUd,wallet,1,76.15
qAem4OpD6yOW,wallet,1,299.0
bwoLZ52lZyun,credit_card,20,216.07
ebFQ77IoDhEU,credit_card,1,6.8
auYR5nytLBNF,credit_card,10,51.07
PKzQCr8VO3AJ,credit_card,10,337.62
oMMxvDf5ToOS,credit_card,2,606.48
m2oCE7sjkx0x,credit_card,3,383.08
hgfJs4fFHwVn,credit_card,2,58.13
spJikgL9KJ5y,credit_card,3,352.18
q2UMYzD7h9re,credit_card,2,48.36
ZcIu7p7Mj24e,credit_card,1,865.38
uAwEk12ciN99,credit_card,1,588.06
L8KLIgaI49Ba,wallet,1,289.98
VZKzjZVXgrDo,credit_card,1,145.45
pLgzr8PmqW6I,wallet,1,234.08
aReEafswNxrJ,wallet,1,336.66
1PNZ5QTJUWpL,credit_card,2,781.74
Y6Lku8N2oR2D,credit_card,3,665.87
ycQyfQOZhqmJ,wallet,1,125.37
CMgFoy4LYsho,credit_card,3,504.78
1MriHhQT3SUL,voucher,1,26.79
qtyFPWn8ZcLw,voucher,1,1843.85
v49dH2t791ic,credit_card,5,133.38
NmvqMqNAA8Rt,credit_card,5,340.49
d2QdsAfXfHd5,credit_card,8,57.57
rSHRhagRz6fe,credit_card,1,94.3
dJzGFomeOSfZ,wallet,1,114.58
lMDp3TzkXWJ3,credit_card,1,24.18
eFxGLYoKHE2i,wallet,1,372.14
RPdC6E4MBCVQ,debit_card,1,29.68
mRACHOBwQu6X,credit_card,2,118.57
u7KORm5LJ3iA,debit_card,1,1416.7
med8IabIG1Ql,credit_card,2,91.26
SfK63hWfEInq,credit_card,3,198.09
IZya4EMek1BS,credit_card,2,104.19
xrNHS0hLUk0Z,wallet,1,315.77
YFJzrz0XQw8O,credit_card,8,133.98
91fA0ZJaqVIB,wallet,1,126.84
q4aAXJnChs2E,wallet,1,3979.55
x1hlVnLtAClz,credit_card,5,67.08
solvfpydd3qP,credit_card,1,467.24
r10cdbaDt3bQ,wallet,1,132.08
FuCYfPgN6nal,credit_card,2,162.97
7hEhluXhZ6s4,credit_card,3,182.13
Cf6Xgv2tPZ5D,credit_card,1,32.99
pgY1824wyIqU,credit_card,4,6922.21
LaJGCPH5VQIj,wallet,1,321.08
PSgruFff0z6l,credit_card,2,96.92
sumiu0pOojro,credit_card,3,212.49
yLWoHZuF4q61,credit_card,2,307.31
yGQtklWG0k5s,credit_card,3,197.11
hv04j0hX7Qdt,credit_card,10,476.66
g0f8ht8v4auM,credit_card,4,182.39
tLltdumEbkGL,wallet,1,56.09
h0kDqav75TFi,credit_card,3,216.29
2acpBMI4h6mf,credit_card,7,111.64
u0EY5u5B7ze3,credit_card,10,20.82
YBjhcd62BbAZ,credit_card,1,74.26
8tpYU7VcbXPh,wallet,1,176.9
khdLSZv3FrJH,credit_card,4,1575.05
aD6JT6YzcQe4,credit_card,1,343.88
eBL0ekxPU8Lu,credit_card,1,248.35
O2dZpgH8Ui3Y,credit_card,2,421.12
mD2N4Yf9k4Aa,credit_card,6,313.09
Phmamji2SS8p,wallet,1,133.25
XNoPCVmlrvyp,credit_card,5,74.67
9TcUQgYcCz8H,wallet,1,118.55
8EWfeJQYTHU1,credit_card,1,62.01
MUmkcFhzaf1N,voucher,1,347.36
6dFJJx5Maprk,credit_card,10,176.26
pi4Vsw5fcO8H,credit_card,1,97.98
4rsf0np6C5vP,credit_card,10,125.33
dSDUrufd23qK,credit_card,1,145.59
RXBrLEJvQoYH,credit_card,3,1423.54
QCJboALXKz3Y,credit_card,4,136.86
ZfreqaekaYcn,wallet,1,340.24
RiaAdAQ8pJiy,wallet,1,102.97
m29AC8Y1w9Ln,credit_card,8,378.09
fXPyp3skbYZ6,wallet,1,48.85
mz7P3XibuCL0,credit_card,2,512.21
hBXmkDKDfJzG,voucher,1,181.42
hIXKzXyhlJui,wallet,1,222.7
RUhga4Hor1jW,voucher,1,680.26
sxK8qTaf4RDo,credit_card,2,170.84
yfDaSq6O6NpL,credit_card,8,217.09
wF9bWWLdp2gx,credit_card,3,227.23
6wsectm2bChe,credit_card,3,460.18
YMjTBNj3vXph,credit_card,6,566.68
1qYmkdxskp2K,credit_card,3,123.97
6ttQ7BsCYaAE,credit_card,1,51.75
caRrB2V9qRVk,wallet,1,268.65
V5llNkLsM46n,credit_card,10,161.12
Ivq6xPFBbJVM,credit_card,1,66.35
36DUXuhU33vG,credit_card,1,195.8
NcwgNPv9xr7Q,credit_card,1,253.93
suxxkXJ86sgA,credit_card,3,303.68
Ipfjyk7ThJsJ,credit_card,2,211.44
toSkUesifsZc,wallet,1,214.77
EuVLDhPBSXXy,wallet,1,158.74
pzSAW2H3UhOV,credit_card,8,50.7
usOclYHJXYw5,wallet,1,376.39
vr4MOWTtq9B3,credit_card,2,85.78
8BpbPVGn6lWO,credit_card,5,296.89
qY9IWvzyuplC,debit_card,1,55.18
VhNqDyjfo4jX,credit_card,5,373.97
150BNKVvaahW,credit_card,8,63.56
xSEYQ9zfB6hT,debit_card,1,113.71
CDYULPiFEw7s,voucher,1,120.26
WmDai9m7y3Bu,wallet,1,161.84
VTpn0gZbwkwX,credit_card,3,341.02
994IMf2EEWtS,credit_card,5,30.94
s3fcBOzgruB6,credit_card,3,95.33
gflbRHR8t1FG,credit_card,2,389.7
XnroVC64r44C,credit_card,1,128.89
vFHzWVOyxMRz,credit_card,1,317.24
6TMrtDCcvJWV,voucher,1,145.48
WkKsZapOKDZ3,credit_card,3,229.11
3VGnkjWqsNGU,credit_card,1,253.56
PMea9rS7hpxG,credit_card,1,66.94
HwFNiue4RFNG,wallet,1,53.13
kKtjbNbPLnOG,voucher,1,447.18
cjRW3zUrjBNB,credit_card,1,822.07
Drq6jK8X9Vt3,wallet,1,452.81
85LXj7UECXXS,voucher,1,1843.85
GhVFJ4WTkJen,credit_card,4,33.4
9SC2nYfLZvSb,credit_card,6,135.05
dlN6mMf53kw9,wallet,1,537.0
dfmx32eVxiu9,credit_card,3,54.89
o6xamwBRQu0a,wallet,1,37.91
T8EPBPdPk5gZ,credit_card,2,84.76
MEnKAk1x7FyE,credit_card,6,69.06
KxAMgTiwn0Rw,voucher,1,185.94
Bzz5tJntVQVz,credit_card,10,357.16
9rQGW8YCG4GZ,credit_card,4,26.15
KPCqlX2m5xgz,voucher,1,88.5
LweOF2bhYLM2,credit_card,1,518.59
c2aHwoBc5vit,credit_card,1,18.61
1vLrKdZhBhNM,credit_card,3,97.68
vWRvK47Yvkk9,wallet,1,79.54
OnG2Nzj9L70q,credit_card,3,42.71
LUx0GN4EboNP,credit_card,8,172.28
AWicBzOjzHeU,wallet,1,179.05
7Y8elTmKbS7Q,credit_card,3,99.15
N9jtmvrCpDg9,wallet,1,622.51
4g12SNwV6cmi,credit_card,3,197.55
Vp06P6mxZ6nU,voucher,1,145.48
aG2hNJV9WceC,credit_card,1,138.24
UvRe8JgqKNsG,voucher,1,25.69
uLFkJuQddEDc,wallet,1,751.37
tT7WNfjCsk2R,wallet,1,56.48
vmY02KCpaf8z,credit_card,8,76.3
Lovy9jAGGXCu,credit_card,1,56.58
SYBkOutU5wUz,credit_card,1,177.43
hYibpTvNCgwV,credit_card,1,1400.33
h9weehBPfh8J,wallet,1,687.9
SgvyHh7sKgDz,voucher,1,68.54
yapQIdgEw1eq,credit_card,1,264.18
g6Zj0bv1oOya,wallet,1,214.03
0aWhsMlsbiu1,credit_card,10,350.54
W25Uoq9lEQ85,credit_card,1,223.45
DX1yN4rUvliU,credit_card,1,43.42
GLlOHPtFtGZG,credit_card,10,381.17
VTF9itO9TT7l,credit_card,1,1.08
kMeBcYAISD2j,credit_card,10,1535.22
GeG3FqTqQsC2,voucher,1,264.33
tqg8fNsP8j3a,credit_card,1,342.69
WBx3W5CacMyi,credit_card,1,125.8
ROCb7DIWhJwh,credit_card,1,39.05
ylYnQV052JA3,credit_card,1,256.43
P0AxyLDD8K6c,wallet,1,190.89
1N6ygzZORjtf,credit_card,5,22.45
WL4HB993er47,credit_card,3,125.22
6GHLTXT5Q25D,credit_card,8,11.58
qbq1IhWRyKnc,credit_card,8,166.0
kJqtlAa5wdKT,credit_card,4,214.01
OojqJINJFwrd,wallet,1,414.11
CJP5RPRkZnOy,credit_card,7,339.79
Sh1Wlj0USKEU,credit_card,4,819.32
rrdag95a3Q8Z,wallet,1,100.36
4cEQZtpF5hxS,wallet,1,406.58
W6TswIAKUJc4,credit_card,1,390.77
azGeH0BASwFu,credit_card,6,190.0
mfeebQJ16BKK,voucher,1,82.4
7VfCmgtAyRoT,credit_card,5,429.7
7MbWb4sND5q6,credit_card,1,78.95
QwYRcrliyQbz,credit_card,3,323.91
nKNV1rFpPTPP,credit_card,3,248.33
Tf6YuP5BLxvM,credit_card,8,68.69
8aCQbD0aS8jF,credit_card,1,18.04
kyKNHnwUihAC,wallet,1,241.33
8LZTuqGpzGsx,credit_card,6,132.68
AdregydmDq2L,credit_card,8,651.56
ujj0MV4NUdRu,voucher,1,93.9
CmL1YpH0H3m9,credit_card,3,46.61
lDKIW49VZW4h,wallet,1,323.93
iGD7CUrfHZGo,credit_card,1,166.73
S9M4oBspULrb,wallet,1,161.25
2BwGr157VHTP,wallet,1,279.54
x7fVbCTXFdpZ,credit_card,6,238.12
zWCxBRfm8UkU,credit_card,6,551.9
dmzPiMVn0D3T,credit_card,1,101.61
9TWj63N81fwy,credit_card,3,171.17
ceelLX0NPAHV,credit_card,4,126.69
8Mx0G8WYVgos,credit_card,8,377.31
VpV8homt6iPi,credit_card,6,384.93
TArGUcecHV9j,credit_card,2,44.03
3AXtmK9lYTBT,credit_card,6,188.63
hT0RdGgCfqng,credit_card,1,21.41
G6F6mSpAYI0x,debit_card,1,179.94
6gTQvDpREqB1,credit_card,1,66.2
bUFq9aNJEIET,credit_card,8,197.26
12ekVM28v3e2,credit_card,1,136.91
kvMM8uB6ZcJU,credit_card,10,67.71
BNNVxfWOXF2b,wallet,1,271.58
VZ7FRf29rGBr,credit_card,4,819.32
eeLMySyxKr3l,credit_card,10,205.14
38473ZUekgTh,voucher,1,220.12
pBDHBtKSZ98f,credit_card,1,200.92
PvBvX1kJefB8,credit_card,1,226.86
7mAFXFQ1PRC3,credit_card,1,199.17
Gagcpb366enF,credit_card,3,289.78
b8lU4WRfJFNj,wallet,1,124.15
AZnfOxLB9tUc,wallet,1,128.37
zdIrdTSwvRR9,voucher,1,25.58
tMq4O9w5MkvT,wallet,1,101.63
BRl4jzHSaxb5,voucher,1,534.25
xq2ySAu4V00F,credit_card,1,190.43
icIxGrtl4NjF,wallet,1,44.02
cDiNGjQyc1wF,credit_card,5,37.12
DcOHRSgepktg,voucher,1,119.51
cL5c2ny79XHy,voucher,1,166.31
vyNvIR9SoCn8,credit_card,4,234.17
NmAENAKH3wbY,credit_card,1,74.36
7eXmlT87rKyf,credit_card,10,269.62
7gVPxtBVfdLU,credit_card,1,74.72
6M1GcmSKk637,credit_card,3,119.66
8aTmLzq31MBL,credit_card,1,188.0
fCDOSQbW7ltV,credit_card,4,244.04
Lv8Dw1QJTKQG,credit_card,2,358.28
8MKfBpZr8JfM,credit_card,3,158.03
EkpzO0Jcqgn3,credit_card,2,391.73
yULxpIz5YKJK,credit_card,3,44.4
zL6vNyLqi1zz,voucher,1,184.62
N2CkWbB5wGJ5,credit_card,2,279.08
y1ktkFtSvlLu,wallet,1,167.71
LPvf1QPJLoQ0,credit_card,2,451.75
ishWLaeddTKr,credit_card,10,792.17
vSTWksfrCQ9H,voucher,1,147.44
z8mshTQG6LkQ,credit_card,3,124.98
XAs95nNvAzUj,credit_card,4,242.95
2P2cdPKZVSmb,credit_card,2,682.98
edk14w45lIc7,voucher,1,39.86
gE1CJHvBfwnj,credit_card,1,30.43
M82lu8inof4x,wallet,1,514.6
Ws1ibiKKpFZx,credit_card,5,832.89
IzZYOp5iM3fK,credit_card,8,618.28
KcVP2GlLK2hL,credit_card,5,49.34
d1q5Uoi62l1v,credit_card,3,103.13
32IPuduwjd4k,wallet,1,418.9
ogSRqsvLBmRd,credit_card,2,103.26
GyuN4mZh1jod,wallet,1,170.81
3mlgbapcMULS,credit_card,4,194.5
tf7EgXmLLtwP,credit_card,10,55.9
lKorh8STumtP,credit_card,4,12.25
TMldvQguUX8V,credit_card,1,406.58
i7tm9jKWaMoa,credit_card,6,258.08
AYURr7QZlbF8,credit_card,5,107.72
6Zq8mMD7ZSnq,credit_card,1,159.68
x4uyfuN2GXYv,credit_card,1,10.42
aeMqsbObiXId,credit_card,8,108.95
zSBQBr7XFzzy,credit_card,5,353.92
Dkovhit5dmXn,credit_card,5,189.62
rVhSZAWy7yNv,credit_card,17,1395.76
HTiPjS4lVFZp,credit_card,6,114.58
m0AK5EJonRZs,voucher,1,145.48
nHd03wj1zFWK,debit_card,1,26.86
jL1jJXIMwCx1,credit_card,1,59.11
okp2UkzSPPGD,credit_card,5,1658.81
IJkw528OdgX4,credit_card,2,163.17
nXaYDHSkQyEN,wallet,1,256.66
kN0GXAjDpoBk,credit_card,3,48.2
s8mxfXYStBXg,credit_card,4,249.55
IK2njBjY7YOK,credit_card,3,1090.81
Ak8jGqWTDlbj,wallet,1,629.76
nSPURK0Qsxf8,credit_card,10,119.19
lUNARRuKFfrA,credit_card,3,426.94
nGhb0XQj1exP,credit_card,1,243.5
maIPZcyHyBe2,wallet,1,96.25
aCd8NxHaIxuY,credit_card,2,41.17
wCa8hPS59F1S,credit_card,1,43.7
g0Bm3ZlHDzHx,wallet,1,595.59
eETDsx2hkQbX,credit_card,1,18.16
GeWq1B3fAOOZ,wallet,1,162.8
YcnGGNEuoyP3,wallet,1,114.41
m4lRJl1QVC9Z,wallet,1,0.53
m7Thg2WmAsTb,credit_card,1,111.15
paNnTXwx1khv,credit_card,3,82.22
9eHI0CWM0ACf,wallet,1,145.94
SMHeZCeIijzN,credit_card,1,114.74
pSlI82SOamBp,wallet,1,60.01
5vKsrUHXDfoK,credit_card,1,173.99
EoEK4eTFa4dW,credit_card,10,215.19
MP51TL3HvXfj,wallet,1,188.1
vINFdT0P1EUk,credit_card,4,936.52
zsrl8WRkg8Mk,credit_card,4,185.64
21s6HqQpWOaP,credit_card,8,358.72
6BcSgMitOEPm,credit_card,1,227.4
Ccwl5huqeYA2,credit_card,1,548.08
xpQghFBoYiYq,credit_card,8,315.33
fScS8vEGKnlR,credit_card,8,114.75
3BdbG9kUEEzo,credit_card,3,157.34
aPIMLIvl1ZU6,credit_card,1,144.96
uPyp4pHEXLHV,wallet,1,382.42
8I6dyO15XO91,credit_card,2,279.54
6z6351NDj9dO,credit_card,2,532.55
KgTHe0bnE4lm,wallet,1,258.9
KwaSgKPvNgs7,credit_card,3,148.69
BdqOyqaxEK8G,wallet,1,203.84
miE1CzIpenPS,credit_card,3,54.7
nhG1dykPo83M,wallet,1,663.25
edFFIf1qHHS4,credit_card,1,38.75
5y4yyf8CV1XU,credit_card,3,115.77
8jvVjR0sfeDp,wallet,1,77.28
nBuEBWhHDkFk,credit_card,1,640.43
EIxPDWW5qbqr,credit_card,4,436.69
N9eTGzIyMQGJ,voucher,1,155.77
1mzvUl9i2rnW,credit_card,8,869.09
f0PheF6paF7s,credit_card,6,108.53
GNRAXZh45jsd,credit_card,10,206.98
Lxd93HWzqCsB,wallet,1,80.23
OXKCdzmmgwjQ,credit_card,10,7.05
UJR0JWAtHxj3,credit_card,2,158.51
ZqOUPXC3vRWr,credit_card,8,688.47
DXEgF0tNoicV,wallet,1,86.57
ng5BpsP4iEmh,credit_card,1,405.03
iXDbl22rmt7G,credit_card,3,202.38
EiVp15u2ksOr,credit_card,10,57.94
geTCLv6MTI1Y,wallet,1,367.26
kZMcfFmTsoHy,credit_card,2,83.54
Z1ODcjLRaRvj,wallet,1,147.23
kdnJwzaxWPtq,credit_card,5,961.49
KjiZ6Pbe5fpN,credit_card,5,161.24
DX5KysRpVfmG,credit_card,6,317.07
RJDpzik5EUK7,voucher,1,188.51
J8Tabz8dTLUq,wallet,1,188.1
Sz2IbQ3bHEk9,credit_card,1,128.01
OOwsrmsY3hy2,wallet,1,214.53
wMBiNzYHIYMI,debit_card,1,35.31
Nwxq2E7a0RB2,credit_card,3,162.49
L52sINJciLCn,credit_card,3,138.51
ljcRYRhu1eJX,wallet,1,351.69
5OMTHYb9fnxG,debit_card,1,165.25
f1Tsy500B6RH,wallet,1,16.03
t6bzSGCydKUq,wallet,1,69.24
03B9MxrQaWT9,credit_card,1,401.63
O7MaEfU0fXm0,credit_card,1,2036.04
SFjwEUj5wTG3,credit_card,4,458.51
YGr9Y2mOrST2,credit_card,1,324.34
DTXw6nkNuYL6,credit_card,1,388.6
yNYa8EAzrnQA,voucher,1,334.45
Q4cnHSbWpPBx,credit_card,3,183.43
FsWoKZsjQdA5,wallet,1,184.15
a7jfcXxrJ1CB,credit_card,6,587.5
VTSujc2lgts7,credit_card,1,149.44
4EjcDQzPV982,credit_card,5,260.08
szviiZsin2GX,credit_card,1,55.36
gsV0gCFMFWYG,wallet,1,450.42
3LzFpt9nNrn5,credit_card,6,26.11
dwMX9PbyGa0R,credit_card,3,1040.55
FwYnwVux2YWH,credit_card,14,688.24
18G3hGAt6ZyL,credit_card,3,273.23
CvJytpuiVGxg,credit_card,9,102.4
tXbXIU8RybFU,credit_card,2,241.62
SmQXfvcLgNLI,credit_card,3,253.01
jwvbi850yB3v,credit_card,1,389.98
6g3wOEZ06IJh,credit_card,2,67.9
JDi1esYHbCI6,credit_card,7,28.89
eZRnt1xgRqqa,credit_card,1,414.18
ErwMdFKrWMv1,credit_card,3,54.85
agwr2neJVmL4,credit_card,4,7.49
CDfxzqU83p8m,wallet,1,167.1
DsZATPU8ONJx,credit_card,3,415.29
JcJ1mNPsZoOv,credit_card,1,413.72
t7msFNsQxs5e,wallet,1,168.08
mb01xaYinrX1,credit_card,3,103.87
f4dRDkZ3sy2e,credit_card,2,58.06
WWjuzkQRegWt,credit_card,5,157.34
qofSIEhNOggk,wallet,1,530.47
EPywlcGDrb0v,wallet,1,721.74
hID6h96foHVD,credit_card,2,289.61
Aht6ss87o40W,credit_card,5,106.81
3ixMhnV3ukid,credit_card,2,275.48
hwDoex2e32nP,credit_card,1,351.96
krTzQBGyEVSC,credit_card,1,815.65
1wF6I9TgRVD4,credit_card,8,464.95
sQI2Kl3RgUnd,wallet,1,24.9
PKGuOtfBnKti,credit_card,2,236.81
xnHDSNUE2HII,credit_card,1,245.82
EOe7vBifRfaM,credit_card,2,62.69
pD1CcbxGylLD,credit_card,8,163.97
Ph1cY9cvxtUK,wallet,1,415.54
v4VpXSDWN9xk,wallet,1,51.06
dQIbXGS7PoUT,wallet,1,511.18
cXDfAjRZGyQb,credit_card,4,34.44
SSYDS2fUC5cN,credit_card,10,154.78
pgZ76d3OI2Qj,credit_card,10,2.93
gslOrz62X1FJ,wallet,1,211.89
1GnhS1ywHz0K,credit_card,1,294.3
OAPdv5N6DW2K,credit_card,1,227.34
64gB6h8xYwSo,credit_card,1,65.71
BT0mKfNKYOii,credit_card,1,96.4
ByEmC4ZGbGyA,credit_card,3,69.31
0hcjSVKqLot7,credit_card,1,173.02
NLk5urPex4X3,credit_card,2,792.06
adX7xkklpoK3,wallet,1,571.22
zqrwvJvpD10S,credit_card,4,118.79
zNCHcBmSWKaX,credit_card,1,161.96
OK9WxE7A8S0c,credit_card,4,315.37
cpcZkG5rDCCg,wallet,1,171.63
zogX3tE9IcQU,credit_card,2,148.22
ctRPGYAk2vwo,wallet,1,443.6
SCR5uMYLFQ4t,credit_card,2,166.02
MW9F8qeeifjI,credit_card,8,157.77
ypOvAlXBK7rt,credit_card,1,77.96
yOEPNila7qNw,voucher,1,88.5
zjg7mCRBv0yX,credit_card,1,520.02
sz0L2CRT8s0S,voucher,1,33.29
neZEq1zVykWs,wallet,1,415.43
8yclEKSEdCwM,credit_card,3,340.02
j1NkIquVI7kS,wallet,1,215.33
izoxUjWDzPW8,voucher,1,131.31
l5bJR7B69dIg,credit_card,5,1025.24
NObXxII7nz4l,credit_card,1,31.35
mVJXW7fvc6xS,voucher,1,1988.55
Cev3Nplo479p,credit_card,2,305.58
gaNTtRHGtguq,credit_card,2,106.78
3LeEqYCrcxn2,credit_card,4,815.65
NCLDtUSTo8qc,credit_card,1,50.39
dx2dR4I6wehq,credit_card,5,612.99
QvoAtq5rZwgQ,credit_card,1,277.25
d1FqCARkzpXY,credit_card,4,243.82
wX9j2wZqKGrj,credit_card,1,150.6
QMkO7d1Yio21,credit_card,1,139.68
5MlyPDEqkXkn,credit_card,1,250.58
5bZCVlRktxKI,credit_card,1,137.09
RJ3Yjr6DcmqQ,credit_card,2,1.21
XZ0GhEujoSLH,credit_card,1,75.44
wywgUHzMpd6Z,credit_card,1,492.93
A2U2g35ESj0a,credit_card,8,123.16
hcRJlzDRAIHT,credit_card,4,87.3
C8LIq3MWNkSp,wallet,1,209.08
Xz62ioseXzcP,credit_card,1,122.08
UXnNIfRmvwIH,wallet,1,506.46
IggHj2UFLZ0R,credit_card,4,486.24
q4j5czPXlLQO,credit_card,1,59.97
ALVrU5HGfPq8,credit_card,1,154.53
yqWnqGOvoq9F,wallet,1,112.38
q34uGphWfIpz,credit_card,1,126.94
1bC6BAZpABPu,credit_card,10,124.77
DsxA4wA3UU1V,credit_card,3,588.06
VlJjYFJ5yJ0l,credit_card,8,50.4
Rk05siqNha71,wallet,1,366.26
qlpMutuNl2rL,credit_card,4,1570.79
x7fsLkGI04Jf,wallet,1,146.58
vN8nNpvpTpF7,credit_card,4,355.38
MiXGai8P55Me,wallet,1,46.09
03vcmaZSWmii,credit_card,2,276.44
3rOapJWw24rr,credit_card,3,144.39
SUHAE70W0yOr,voucher,1,1166.43
JtX1UMKGSEbJ,credit_card,3,307.5
SCWHR00v2BKl,credit_card,3,143.31
fUDiIf0VNJrm,credit_card,2,106.2
RHkDIVDsxwTS,credit_card,8,371.93
CchbpA4B1I3V,credit_card,2,180.98
TvIb8PiZfNMw,credit_card,10,460.18
IoDjJ6lKGQUd,credit_card,6,245.7
3d5TGaGE4atT,credit_card,6,53.96
3udhnP4vFth6,credit_card,10,279.57
jYOgc6bxSEfc,credit_card,2,1089.96
TTfseXYddOOU,credit_card,3,403.95
l7wl2vAfoGfL,credit_card,3,78.35
ja6azaMVnupn,credit_card,1,78.48
TZ3ybnEmEFEU,credit_card,1,534.1
oRSPjF2EaQ4S,credit_card,6,73.56
GQo7stwDBLPM,credit_card,10,127.32
OxMm2kD061oG,credit_card,2,21.76
NXG0UuMndiaF,credit_card,4,6.59
AZ2zJxolJJuM,credit_card,2,130.58
bqHPJvVtEvUR,wallet,1,234.22
YCfPnm27ip0Q,credit_card,6,218.0
2bD5Oi23joZC,credit_card,10,216.87
lDCQoWKaBBDl,credit_card,1,294.54
CPtxxcYoET31,credit_card,4,312.78
aLBf6SuKb74H,credit_card,6,53.48
WK9sCLewzTvb,credit_card,1,154.52
OFFVe3Trco7V,credit_card,2,215.64
mH25GJxdTVzf,credit_card,1,37.75
R060sQqXqvLa,credit_card,1,73.12
qjwtwE7Ps8h8,credit_card,1,741.73
MgpM3ZmHDY8I,wallet,1,75.77
mbLgK06uqJUF,credit_card,8,22.18
VJq10ECQCRf7,credit_card,1,26.83
jjkx8SoaOyvh,credit_card,4,166.44
xd2A1VzXbSF5,credit_card,3,310.01
P5bCLoSzr9Ta,credit_card,5,2.8
cPlW5PdrJdAv,credit_card,2,206.75
5p5LknIKYkvv,credit_card,1,301.62
hOhtGamiRe6g,credit_card,1,482.71
gCjVMnvvhxok,voucher,1,524.24
IKQzgmd1SDeR,credit_card,4,435.45
7AbrRIzzyrOa,credit_card,1,757.94
13GrBpjvNEDT,wallet,1,62.44
UNVD0901Npng,voucher,1,1843.85
PS192nwHsJfl,credit_card,1,139.99
e4oscFNt8gNH,credit_card,2,323.02
Su7JJFnsOwmZ,credit_card,10,458.34
UX8UMT38wrbD,wallet,1,127.26
EDmWYVFR0Ahh,credit_card,1,120.22
myio4qQqWgvD,credit_card,2,708.28
9s7m2ejJgEb7,wallet,1,255.24
80s5T39dYWZZ,wallet,1,282.27
AkFUAkNYMXvz,credit_card,8,150.86
SOS0QKqcZQGT,credit_card,4,546.65
gMIJ4uu7Pqo3,credit_card,4,68.25
lHrBcBR2Oka6,credit_card,1,111.85
ZGQ3x4hpsIO2,wallet,1,150.04
IenWW5d8tDTA,credit_card,3,90.65
Gz7DBxjFFhNy,wallet,1,321.76
iwccO7uuEsMM,wallet,1,214.16
6gdh07nRH39u,debit_card,1,124.15
7NIB54h9jnwo,credit_card,1,399.32
TxvqMIhSqEps,credit_card,2,23.19
Ymw8rgSpZZsq,credit_card,1,360.04
VVZTacRC3CSv,credit_card,3,711.57
SlML5f4Tvcts,credit_card,1,28.58
Q6Bz0lqMdbXn,credit_card,3,266.4
DWsB3lyCJXV4,credit_card,2,25.95
rsOspYRbKEv4,credit_card,10,260.77
CHwvkIO86HF9,credit_card,2,26.68
qYHwI3PqQNO2,credit_card,2,18.38
vwrfmaTSwGnx,credit_card,5,118.22
DodS9lUXMUpP,credit_card,1,1006.12
Rs9n4S4tbBrD,wallet,1,55.35
g5BwiZQhRLzX,credit_card,10,162.37
OmT7jtCaK1vs,credit_card,1,119.4
DsSOkqg5hu67,credit_card,1,50.08
tUNEzXCwL9ah,wallet,1,190.62
FQmtC7XH1CDq,credit_card,1,77.01
8WwrHChfRLkT,credit_card,3,133.54
lJ107T3EK154,credit_card,10,39.87
Lb1RXo1QhqvY,credit_card,1,183.96
CGJpjuM8u7Kv,credit_card,6,241.42
TqMdBvSTUUkz,wallet,1,183.12
Btla0fvjaZ5S,credit_card,10,337.62
WeeDcW3e46TY,wallet,1,174.22
fGOsibEcenJb,credit_card,7,162.04
Q9JEMRaj7Fow,credit_card,4,65.18
Bn7SKhoRcGK1,credit_card,2,186.56
Kt2ETS28clo1,credit_card,1,534.32
wqrUMGueekyG,credit_card,6,244.38
VlyNTESSjd6T,credit_card,3,748.24
iiwcZR4LQMB4,credit_card,4,258.89
hlvgyyxoxge2,credit_card,3,29.68
LSvLKncTXruU,credit_card,8,89.88
vYilV6nBFRyw,credit_card,1,248.35
6oIbary0IB5g,wallet,1,347.0
MeERwkEgtJ5O,credit_card,1,445.5
fgHWgFto5b9M,credit_card,10,665.88
VFedf6DQO3PF,credit_card,1,112.06
WjdJjgSuP1b9,credit_card,5,361.47
paKVDTMuxDdi,wallet,1,117.44
